ENSG00000131507	5	141478069	141498069	+
ENSG00000131508	5	138930750	138950750	+
ENSG00000131558	7	132927828	132947828	+
ENSG00000131584	1	1233397	1253397	-
ENSG00000131591	1	1041477	1061477	-
ENSG00000131620	11	69914407	69934407	+
ENSG00000131626	11	70106805	70126805	+
ENSG00000131634	16	1573573	1593573	+
ENSG00000131650	16	3003944	3023944	+
ENSG00000131652	16	3064031	3084031	+
ENSG00000131653	16	2195765	2215765	+
ENSG00000131668	9	96707653	96727653	-
ENSG00000131669	9	95886569	95906569	-
ENSG00000131686	1	8995945	9015945	+
ENSG00000131697	1	6042530	6062530	-
ENSG00000131711	5	71393060	71413060	+
ENSG00000131721	X	119282466	119302466	+
ENSG00000131724	X	117851534	117871534	+
ENSG00000131725	X	117470071	117490071	+
ENSG00000131730	5	80519142	80539142	+
ENSG00000131732	5	80587421	80607421	+
ENSG00000131737	17	39528654	39548654	-
ENSG00000131738	17	39516051	39536051	-
ENSG00000131746	17	38647848	38667848	-
ENSG00000131747	17	38564201	38584201	-
ENSG00000131748	17	37783317	37803317	+
ENSG00000131759	17	38455445	38475445	+
ENSG00000131771	17	37773176	37793176	+
ENSG00000131773	8	136459699	136479699	+
ENSG00000131778	1	146704333	146724333	+
ENSG00000131779	1	145506251	145526251	+
ENSG00000131781	1	146687229	146707229	-
ENSG00000131788	1	145565988	145585988	+
ENSG00000131791	1	146634122	146654122	-
ENSG00000131795	1	145497597	145517597	+
ENSG00000131808	11	30242562	30262562	+
ENSG00000131828	X	19352010	19372010	+
ENSG00000131831	X	17869456	17889456	-
ENSG00000131844	5	70873123	70893123	+
ENSG00000131845	19	57852674	57872674	+
ENSG00000131848	19	56869751	56889751	-
ENSG00000131849	19	58941588	58961588	-
ENSG00000131864	19	57621410	57641410	+
ENSG00000131871	15	101807654	101827654	-
ENSG00000131873	15	101782136	101802136	-
ENSG00000131876	15	101825455	101845455	-
ENSG00000131899	17	18118900	18138900	+
ENSG00000131910	1	27230456	27250456	-
ENSG00000131914	1	26727268	26747268	+
ENSG00000131931	8	42688467	42708467	-
ENSG00000131941	19	33545793	33565793	-
ENSG00000131943	19	30195962	30215962	-
ENSG00000131944	19	33453155	33473155	+
ENSG00000131951	14	60376430	60396430	+
ENSG00000131966	14	58656855	58676855	+
ENSG00000131969	14	51328877	51348877	+
ENSG00000131979	14	55359569	55379569	-
ENSG00000131981	14	55585761	55605761	+
ENSG00000132000	19	14039288	14059288	-
ENSG00000132002	19	14619231	14639231	-
ENSG00000132003	19	13896273	13916273	+
ENSG00000132004	19	12797456	12817456	-
ENSG00000132005	19	14107096	14127096	-
ENSG00000132010	19	12241221	12261221	-
ENSG00000132016	19	14006977	14026977	-
ENSG00000132017	19	14053303	14073303	+
ENSG00000132024	19	14007013	14027013	+
ENSG00000132026	19	12936229	12956229	-
ENSG00000132031	2	20202454	20222454	-
ENSG00000132109	11	4404925	4424925	-
ENSG00000132122	1	48927844	48947844	-
ENSG00000132128	1	46759279	46779279	-
ENSG00000132130	17	35284083	35304083	+
ENSG00000132139	17	34069896	34089896	-
ENSG00000132141	17	33278527	33298527	-
ENSG00000132142	17	35756870	35776870	-
ENSG00000132153	3	47834417	47854417	+
ENSG00000132155	3	12695724	12715724	-
ENSG00000132164	3	10847884	10867884	+
ENSG00000132170	3	12382970	12402970	+
ENSG00000132182	3	13451808	13471808	-
ENSG00000132185	1	161666761	161686761	+
ENSG00000132196	1	162750535	162770535	+
ENSG00000132199	18	702543	722543	-
ENSG00000132205	18	2837027	2857027	+
ENSG00000132207	16	30195237	30215237	+
ENSG00000132254	11	6492541	6512541	-
ENSG00000132256	11	5696292	5716292	-
ENSG00000132259	11	6250321	6270321	+
ENSG00000132274	11	5700918	5720918	+
ENSG00000132275	11	6614849	6634849	-
ENSG00000132286	11	6492676	6512676	+
ENSG00000132294	8	132906334	132926334	+
ENSG00000132297	8	133113405	133133405	-
ENSG00000132300	2	86323304	86343304	+
ENSG00000132305	2	86412892	86432892	-
ENSG00000132313	2	86416579	86436579	+
ENSG00000132321	2	237406184	237426184	-
ENSG00000132323	2	239102369	239122369	-
ENSG00000132326	2	239187249	239207249	-
ENSG00000132329	2	238758186	238778186	+
ENSG00000132330	2	238959529	238979529	+
ENSG00000132334	10	129695324	129715324	+
ENSG00000132341	12	131346423	131366423	+
ENSG00000132356	5	40788475	40808475	-
ENSG00000132357	5	40831285	40851285	+
ENSG00000132359	17	2689731	2709731	+
ENSG00000132361	17	2605313	2625313	-
ENSG00000132376	17	1410181	1430181	-
ENSG00000132382	17	4448680	4468680	-
ENSG00000132383	17	1723277	1743277	+
ENSG00000132386	17	1655252	1675252	+
ENSG00000132388	17	4259776	4279776	-
ENSG00000132394	3	127862296	127882296	+
ENSG00000132405	4	6901571	6921571	+
ENSG00000132406	4	4239938	4259938	-
ENSG00000132423	6	99832079	99852079	-
ENSG00000132424	6	99863183	99883183	-
ENSG00000132429	6	105617734	105637734	-
ENSG00000132432	7	54817666	54837666	-
ENSG00000132434	7	55423140	55443140	+
ENSG00000132436	7	50507421	50527421	-
ENSG00000132437	7	50623153	50643153	-
ENSG00000132446	X	31080169	31100169	-
ENSG00000132463	4	71695661	71715661	-
ENSG00000132464	4	71484460	71504460	+
ENSG00000132465	4	71522376	71542376	-
ENSG00000132466	4	74114501	74134501	-
ENSG00000132467	4	71544195	71564195	+
ENSG00000132470	17	73707515	73727515	+
ENSG00000132471	17	73842587	73862587	-
ENSG00000132475	17	73765859	73785859	-
ENSG00000132478	17	73770851	73790851	+
ENSG00000132481	17	73864655	73884655	-
ENSG00000132485	1	71536979	71556979	-
ENSG00000132498	9	43123543	43143543	-
ENSG00000132507	17	7200317	7220317	+
ENSG00000132510	17	7733221	7753221	+
ENSG00000132514	17	6973625	6993625	-
ENSG00000132517	17	4928726	4948726	-
ENSG00000132518	17	7895911	7915911	+
ENSG00000132522	17	7208882	7228882	-
ENSG00000132530	17	6649158	6669158	+
ENSG00000132535	17	7113020	7133020	-
ENSG00000132541	8	99119468	99139468	-
ENSG00000132549	8	100015493	100035493	+
ENSG00000132554	8	101108343	101128343	-
ENSG00000132561	8	98890204	98910204	+
ENSG00000132563	5	137764775	137784775	+
ENSG00000132570	5	134230809	134250809	+
ENSG00000132581	17	26979192	26999192	-
ENSG00000132589	17	27214696	27234696	-
ENSG00000132591	17	27171955	27191955	+
ENSG00000132600	16	68335036	68355036	+
ENSG00000132603	16	69363332	69383332	+
ENSG00000132604	16	69409872	69429872	-
ENSG00000132612	16	69335258	69355258	+
ENSG00000132613	16	70709968	70729968	-
ENSG00000132622	20	3703313	3723313	+
ENSG00000132623	20	10005696	10025696	+
ENSG00000132631	20	18784369	18804369	+
ENSG00000132635	20	2811337	2831337	-
ENSG00000132639	20	10189477	10209477	+
ENSG00000132640	20	11861475	11881475	+
ENSG00000132646	20	5097271	5117271	-
ENSG00000132661	20	23321372	23341372	+
ENSG00000132664	20	18437770	18457770	+
ENSG00000132669	20	19857164	19877164	+
ENSG00000132670	20	2834829	2854829	+
ENSG00000132671	20	23006056	23026056	+
ENSG00000132676	1	155648848	155668848	+
ENSG00000132677	1	156329002	156349002	+
ENSG00000132680	1	155894187	155914187	-
ENSG00000132681	1	160111359	160131359	+
ENSG00000132688	1	156637188	156657188	-
ENSG00000132692	1	156601739	156621739	+
ENSG00000132693	1	159674378	159694378	-
ENSG00000132694	1	157005161	157025161	-
ENSG00000132698	1	156020950	156040950	+
ENSG00000132702	1	156579085	156599085	+
ENSG00000132703	1	159547614	159567614	+
ENSG00000132704	1	157736911	157756911	-
ENSG00000132716	1	160222240	160242240	-
ENSG00000132718	1	155819299	155839299	+
ENSG00000132740	11	68661309	68681309	+
ENSG00000132744	11	67408129	67428129	-
ENSG00000132746	11	67432101	67452101	-
ENSG00000132749	11	68509031	68529031	-
ENSG00000132763	1	45955724	45975724	+
ENSG00000132768	1	44425675	44445675	+
ENSG00000132773	1	45795341	45815341	+
ENSG00000132780	1	46039731	46059731	+
ENSG00000132781	1	45796059	45816059	-
ENSG00000132792	20	36312407	36332407	+
ENSG00000132793	20	39959559	39979559	+
ENSG00000132801	20	44476255	44496255	+
ENSG00000132819	20	55956462	55976462	+
ENSG00000132821	20	36521505	36541505	+
ENSG00000132823	20	42828715	42848715	-
ENSG00000132824	20	43140749	43160749	-
ENSG00000132825	20	58505351	58525351	-
ENSG00000132837	5	78355471	78375471	-
ENSG00000132840	5	78355539	78375539	+
ENSG00000132842	5	77580578	77600578	-
ENSG00000132846	5	76373147	76393147	-
ENSG00000132849	1	62198148	62218148	+
ENSG00000132854	1	62775084	62795084	-
ENSG00000132855	1	63053157	63073157	+
ENSG00000132872	18	40847614	40867614	-
ENSG00000132874	18	43184765	43204765	+
ENSG00000132879	1	11704913	11724913	+
ENSG00000132881	1	16553656	16573656	-
ENSG00000132906	1	15840789	15860789	-
ENSG00000132911	5	151774839	151794839	-
ENSG00000132912	5	150128596	150148596	-
ENSG00000132915	5	149314355	149334355	-
ENSG00000132932	13	25936208	25956208	+
ENSG00000132938	13	29588747	29608747	+
ENSG00000132950	13	20427663	20447663	-
ENSG00000132952	13	31181919	31201919	+
ENSG00000132953	13	21466948	21486948	-
ENSG00000132958	13	20067418	20087418	-
ENSG00000132963	13	29223240	29243240	+
ENSG00000132964	13	26818275	26838275	+
ENSG00000132965	13	31299644	31319644	+
ENSG00000132970	13	27121886	27141886	+
ENSG00000132972	13	25328289	25348289	+
ENSG00000132975	13	27324921	27344921	-
ENSG00000133019	1	239782372	239802372	+
ENSG00000133020	17	10315266	10335266	-
ENSG00000133026	17	8524078	8544078	-
ENSG00000133027	17	17485013	17505013	-
ENSG00000133028	17	10590884	10610884	-
ENSG00000133030	17	16936073	16956073	+
ENSG00000133048	1	203145876	203165876	-
ENSG00000133055	1	203134940	203154940	-
ENSG00000133056	1	204449551	204469551	-
ENSG00000133059	1	205170693	205190693	-
ENSG00000133063	1	203188798	203208798	-
ENSG00000133065	1	205772303	205792303	-
ENSG00000133067	1	202153028	202173028	+
ENSG00000133069	1	205187303	205207303	+
ENSG00000133083	13	36695442	36715442	-
ENSG00000133101	13	36996494	37016494	+
ENSG00000133103	13	40219813	40239813	+
ENSG00000133104	13	36910933	36930933	-
ENSG00000133105	13	32303678	32323678	+
ENSG00000133106	13	43556365	43576365	-
ENSG00000133107	13	38433938	38453938	-
ENSG00000133110	13	38162980	38182980	-
ENSG00000133111	13	37383360	37403360	+
ENSG00000133112	13	45905504	45925504	-
ENSG00000133114	13	45553754	45573754	+
ENSG00000133115	13	39555202	39575202	-
ENSG00000133116	13	33580570	33600570	+
ENSG00000133119	13	34382185	34402185	+
ENSG00000133121	13	33849891	33869891	-
ENSG00000133124	X	107969650	107989650	-
ENSG00000133131	X	106233473	106253473	-
ENSG00000133134	X	102555882	102575882	-
ENSG00000133135	X	105959893	105979893	+
ENSG00000133136	X	109580200	109600200	-
ENSG00000133138	X	106035909	106055909	+
ENSG00000133142	X	102830460	102850460	+
ENSG00000133149	X	104455357	104475357	-
ENSG00000133169	X	102309167	102329167	-
ENSG00000133193	17	71218509	71238509	-
ENSG00000133195	17	71078826	71098826	-
ENSG00000133216	1	23027462	23047462	+
ENSG00000133226	1	24959502	24979502	+
ENSG00000133243	19	2005718	2025718	-
ENSG00000133246	19	8557995	8577995	-
ENSG00000133247	19	55841220	55861220	+
ENSG00000133250	19	8569043	8589043	-
ENSG00000133256	4	609394	629394	+
ENSG00000133265	19	55781727	55801727	-
ENSG00000133275	19	1931187	1951187	+
ENSG00000133302	5	93944051	93964051	+
ENSG00000133313	18	72153442	72173442	+
ENSG00000133315	11	63923532	63943532	-
ENSG00000133316	11	62599280	62619280	-
ENSG00000133317	11	63263834	63283834	+
ENSG00000133318	11	63438954	63458954	+
ENSG00000133321	11	63294292	63314292	+
ENSG00000133328	11	63320854	63340854	-
ENSG00000133392	16	15940867	15960867	-
ENSG00000133393	16	15972471	15992471	-
ENSG00000133398	5	6368706	6388706	-
ENSG00000133401	5	31629516	31649516	+
ENSG00000133422	22	31354186	31374186	-
ENSG00000133424	22	34306408	34326408	-
ENSG00000133433	22	24293372	24313372	-
ENSG00000133454	22	26128119	26148119	+
ENSG00000133460	22	24189058	24209058	+
ENSG00000133466	22	37574328	37594328	-
ENSG00000133475	22	21571925	21591925	-
ENSG00000133477	22	40380952	40400952	+
ENSG00000133488	22	30891681	30911681	-
ENSG00000133561	7	150319472	150339472	-
ENSG00000133574	7	150254364	150274364	+
ENSG00000133597	7	140362952	140382952	+
ENSG00000133606	7	140169368	140189368	-
ENSG00000133612	7	150773828	150793828	+
ENSG00000133619	7	149402147	149422147	+
ENSG00000133627	7	152446833	152466833	+
ENSG00000133636	12	86258074	86278074	+
ENSG00000133639	12	92529672	92549672	-
ENSG00000133640	12	85420148	85440148	+
ENSG00000133641	12	88419222	88439222	+
ENSG00000133657	3	194209092	194229092	-
ENSG00000133661	10	81698858	81718858	-
ENSG00000133665	10	82094500	82114500	+
ENSG00000133678	10	81828425	81848425	+
ENSG00000133687	12	29926742	29946742	-
ENSG00000133703	12	25393736	25413736	-
ENSG00000133704	12	30838919	30858919	-
ENSG00000133706	5	145552222	145572222	-
ENSG00000133710	5	147433534	147453534	+
ENSG00000133731	8	82588517	82608517	-
ENSG00000133739	8	86009381	86029381	+
ENSG00000133740	8	86079621	86099621	+
ENSG00000133742	8	86281242	86301242	-
ENSG00000133773	12	82742566	82762566	-
ENSG00000133789	11	9675623	9695623	+
ENSG00000133794	11	13289344	13309344	+
ENSG00000133800	11	10580237	10600237	-
ENSG00000133805	11	10462227	10482227	+
ENSG00000133808	11	12298446	12318446	+
ENSG00000133812	11	10305753	10325753	-
ENSG00000133816	11	12122137	12142137	+
ENSG00000133818	11	14370729	14390729	-
ENSG00000133835	5	118778264	118798264	+
ENSG00000133858	12	72047748	72067748	-
ENSG00000133863	8	30696607	30716607	-
ENSG00000133872	8	29930722	29950722	-
ENSG00000133874	8	33414642	33434642	-
ENSG00000133878	8	33447623	33467623	-
ENSG00000133884	11	65091224	65111224	+
ENSG00000133895	11	64568765	64588765	-
ENSG00000133935	14	76117531	76137531	-
ENSG00000133937	14	95226561	95246561	-
ENSG00000133943	14	91570713	91590713	+
ENSG00000133958	14	93789564	93809564	+
ENSG00000133961	14	73915224	73935224	-
ENSG00000133962	14	92188429	92208429	-
ENSG00000133980	14	74805115	74825115	+
ENSG00000133983	14	70816447	70836447	-
ENSG00000133985	14	71098503	71118503	+
ENSG00000133997	14	71057383	71077383	-
ENSG00000134001	14	67816713	67836713	+
ENSG00000134007	14	70991731	71011731	-
ENSG00000134013	8	23251752	23271752	-
ENSG00000134014	8	27940354	27960354	+
ENSG00000134020	8	22775420	22795420	-
ENSG00000134028	8	24231797	24251797	+
ENSG00000134030	18	46055528	46075528	+
ENSG00000134042	18	48336433	48356433	-
ENSG00000134046	18	51741157	51761157	-
ENSG00000134049	18	44692744	44712744	-
ENSG00000134056	5	68503586	68523586	+
ENSG00000134057	5	68452836	68472836	+
ENSG00000134058	5	68520699	68540699	+
ENSG00000134061	5	66482626	66502626	-
ENSG00000134070	3	10196548	10216548	+
ENSG00000134072	3	9801660	9821660	-
ENSG00000134077	3	9394735	9414735	+
ENSG00000134086	3	10172691	10192691	+
ENSG00000134107	3	5010800	5030800	+
ENSG00000134108	3	5153904	5173904	+
ENSG00000134109	3	5219357	5239357	+
ENSG00000134115	3	1124259	1144259	+
ENSG00000134121	3	228278	248278	+
ENSG00000134138	15	37382085	37402085	-
ENSG00000134146	15	35828368	35848368	-
ENSG00000134152	15	34492279	34512279	-
ENSG00000134153	15	34384148	34404148	-
ENSG00000134160	15	31443475	31463475	-
ENSG00000134183	1	110145678	110165678	-
ENSG00000134184	1	110220441	110240441	+
ENSG00000134186	1	109224944	109244944	+
ENSG00000134193	1	120344202	120364202	-
ENSG00000134198	1	115622084	115642084	-
ENSG00000134200	1	115562414	115582414	+
ENSG00000134201	1	110244876	110264876	+
ENSG00000134202	1	110274383	110294383	-
ENSG00000134207	1	114685538	114705538	-
ENSG00000134215	1	108497765	108517765	-
ENSG00000134216	1	111823537	111843537	+
ENSG00000134222	1	109815789	109835789	-
ENSG00000134240	1	120301516	120321516	-
ENSG00000134242	1	114404380	114424380	-
ENSG00000134243	1	109930572	109950572	-
ENSG00000134245	1	113041399	113061399	+
ENSG00000134247	1	117442678	117462678	+
ENSG00000134248	1	110940563	110960563	-
ENSG00000134249	1	120429117	120449117	-
ENSG00000134250	1	120602239	120622239	-
ENSG00000134253	1	117654349	117674349	-
ENSG00000134255	1	111672248	111692248	+
ENSG00000134256	1	117534381	117554381	+
ENSG00000134258	1	117743555	117763555	-
ENSG00000134259	1	115870856	115890856	-
ENSG00000134262	1	114437619	114457619	-
ENSG00000134265	18	10516030	10536030	+
ENSG00000134278	18	12648132	12668132	-
ENSG00000134283	12	42709967	42729967	+
ENSG00000134285	12	49309609	49329609	-
ENSG00000134287	12	49341333	49361333	-
ENSG00000134291	12	48347402	48367402	+
ENSG00000134294	12	46756649	46776649	-
ENSG00000134308	2	9760744	9780744	-
ENSG00000134313	2	8967754	8987754	-
ENSG00000134317	2	10081826	10101826	+
ENSG00000134318	2	11474710	11494710	-
ENSG00000134321	2	7007795	7027795	+
ENSG00000134323	2	16070685	16090685	+
ENSG00000134324	2	11807720	11827720	+
ENSG00000134326	2	6995826	7015826	-
ENSG00000134330	2	9604658	9624658	+
ENSG00000134333	11	18407812	18427812	+
ENSG00000134339	11	18260181	18280181	-
ENSG00000134343	11	26342970	26362970	+
ENSG00000134352	5	55280820	55300820	-
ENSG00000134363	5	52766238	52786238	+
ENSG00000134365	1	196847143	196867143	+
ENSG00000134369	1	201607376	201627376	+
ENSG00000134371	1	193081146	193101146	+
ENSG00000134375	1	201914618	201934618	+
ENSG00000134376	1	197227407	197247407	+
ENSG00000134389	1	196936685	196956685	+
ENSG00000134398	16	23714820	23734820	-
ENSG00000134419	16	18791655	18811655	-
ENSG00000134438	18	56930624	56950624	-
ENSG00000134440	18	55279404	55299404	-
ENSG00000134443	18	56877399	56897399	+
ENSG00000134444	18	59844506	59864506	+
ENSG00000134452	10	5926348	5946348	+
ENSG00000134453	10	6121308	6141308	+
ENSG00000134460	10	6094287	6114287	-
ENSG00000134461	10	5921860	5941860	-
ENSG00000134463	10	11774364	11794364	+
ENSG00000134470	10	6009552	6029552	-
ENSG00000134480	5	86698835	86718835	-
ENSG00000134489	18	22030592	22050592	+
ENSG00000134490	18	21007868	21027868	-
ENSG00000134504	18	24119398	24139398	-
ENSG00000134508	18	20705726	20725726	+
ENSG00000134516	5	169054250	169074250	+
ENSG00000134531	12	13339649	13359649	+
ENSG00000134532	12	24092636	24112636	-
ENSG00000134533	12	15364350	15384350	-
ENSG00000134538	12	21274135	21294135	+
ENSG00000134539	12	10450416	10470416	+
ENSG00000134545	12	10597214	10617214	-
ENSG00000134548	12	21669240	21689240	+
ENSG00000134551	12	11071834	11091834	+
ENSG00000134569	11	46930172	46950172	-
ENSG00000134571	11	47364252	47384252	-
ENSG00000134574	11	47226492	47246492	+
ENSG00000134575	11	47260456	47280456	-
ENSG00000134588	X	132221134	132241134	-
ENSG00000134590	X	134156332	134176332	+
ENSG00000134594	X	129295622	129315622	+
ENSG00000134595	X	139577224	139597224	-
ENSG00000134597	X	129525942	129545942	+
ENSG00000134602	X	131147292	131167292	+
ENSG00000134627	11	94290473	94310473	+
ENSG00000134640	11	92692885	92712885	+
ENSG00000134644	1	31528541	31548541	-
ENSG00000134668	1	32271651	32291651	-
ENSG00000134684	1	33273753	33293753	-
ENSG00000134686	1	33831193	33851193	-
ENSG00000134690	1	38148089	38168089	+
ENSG00000134697	1	38051521	38071521	-
ENSG00000134698	1	36263772	36283772	+
ENSG00000134709	1	60270532	60290532	+
ENSG00000134716	1	60382461	60402461	-
ENSG00000134717	1	52511796	52531796	+
ENSG00000134744	1	53008653	53028653	-
ENSG00000134748	1	52860235	52880235	+
ENSG00000134755	18	28672377	28692377	-
ENSG00000134757	18	29017757	29037757	+
ENSG00000134758	18	29661817	29681817	+
ENSG00000134759	18	33699860	33719860	+
ENSG00000134760	18	28888051	28908051	+
ENSG00000134762	18	28612706	28632706	-
ENSG00000134765	18	28732818	28752818	-
ENSG00000134769	18	32163302	32183302	+
ENSG00000134775	18	33867676	33887676	+
ENSG00000134779	18	34399157	34419157	-
ENSG00000134780	11	61437904	61457904	+
ENSG00000134802	11	57184417	57204417	-
ENSG00000134809	11	57288237	57308237	-
ENSG00000134812	11	59602973	59622973	-
ENSG00000134815	19	47842537	47862537	+
ENSG00000134817	11	56994674	57014674	-
ENSG00000134824	11	61585232	61605232	+
ENSG00000134825	11	61550081	61570081	-
ENSG00000134827	11	59624047	59644047	-
ENSG00000134830	19	47825403	47845403	+
ENSG00000134851	4	56252123	56272123	+
ENSG00000134852	4	56366193	56386193	-
ENSG00000134853	4	55085263	55105263	+
ENSG00000134864	13	101226250	101246250	-
ENSG00000134871	13	110949613	110969613	+
ENSG00000134873	13	96194978	96214978	+
ENSG00000134874	13	96285516	96305516	-
ENSG00000134882	13	99843027	99863027	+
ENSG00000134884	13	107210511	107230511	-
ENSG00000134897	13	103441398	103461398	+
ENSG00000134899	13	103487193	103507193	+
ENSG00000134900	13	103239352	103259352	+
ENSG00000134901	13	103441356	103461356	-
ENSG00000134905	13	111348503	111368503	-
ENSG00000134909	11	129052092	129072092	-
ENSG00000134910	11	125452689	125472689	+
ENSG00000134917	11	130288887	130308887	-
ENSG00000134940	11	125541017	125561017	-
ENSG00000134954	11	128447452	128467452	-
ENSG00000134955	11	124923231	124943231	+
ENSG00000134962	4	39398472	39418472	+
ENSG00000134970	5	114951869	114971869	-
ENSG00000134982	5	112033217	112053217	+
ENSG00000134986	5	111302627	111322627	-
ENSG00000134987	5	110417413	110437413	+
ENSG00000134996	9	77693458	77713458	+
ENSG00000135002	9	78999420	79019420	-
ENSG00000135018	9	86313117	86333117	-
ENSG00000135040	9	88546060	88566060	+
ENSG00000135045	9	77557801	77577801	-
ENSG00000135046	9	75762569	75782569	+
ENSG00000135047	9	90330433	90350433	+
ENSG00000135048	9	74373799	74393799	-
ENSG00000135049	9	88346732	88366732	-
ENSG00000135052	9	88704472	88724472	-
ENSG00000135063	9	71934240	71954240	+
ENSG00000135069	9	80902058	80922058	+
ENSG00000135070	9	88887443	88907443	-
ENSG00000135074	5	156992782	157012782	-
ENSG00000135077	5	156526724	156546724	-
ENSG00000135083	5	159729606	159749606	-
ENSG00000135090	12	118800749	118820749	-
ENSG00000135093	12	109480390	109500390	+
ENSG00000135094	12	113831692	113851692	-
ENSG00000135097	12	120796982	120816982	-
ENSG00000135100	12	121406345	121426345	+
ENSG00000135108	12	117618260	117638260	-
ENSG00000135111	12	115111394	115131394	-
ENSG00000135114	12	121467044	121487044	-
ENSG00000135116	12	117309245	117329245	-
ENSG00000135119	12	117166095	117186095	+
ENSG00000135124	12	121637867	121657867	+
ENSG00000135127	12	120417672	120437672	+
ENSG00000135144	12	113485494	113505494	+
ENSG00000135148	12	112553348	112573348	+
ENSG00000135164	7	86771869	86791869	+
ENSG00000135175	7	97609507	97629507	-
ENSG00000135185	7	86839902	86859902	-
ENSG00000135205	7	76741933	76761933	+
ENSG00000135211	7	77417896	77437896	-
ENSG00000135213	7	75105547	75125547	-
ENSG00000135218	7	79988890	80008890	+
ENSG00000135220	4	69807508	69827508	-
ENSG00000135222	4	70816724	70836724	-
ENSG00000135226	4	70136216	70156216	+
ENSG00000135241	7	108156637	108176637	-
ENSG00000135245	7	128085944	128105944	+
ENSG00000135248	7	128345442	128365442	+
ENSG00000135249	7	105162531	105182531	+
ENSG00000135250	7	105019340	105039340	-
ENSG00000135269	7	115840546	115860546	+
ENSG00000135272	7	114552208	114572208	+
ENSG00000135297	6	74161300	74181300	+
ENSG00000135298	6	69335258	69355258	+
ENSG00000135299	6	90262119	90282119	+
ENSG00000135312	6	78163489	78183489	-
ENSG00000135314	6	74009937	74029937	-
ENSG00000135315	6	84927352	84947352	-
ENSG00000135316	6	86343002	86363002	-
ENSG00000135317	6	86293612	86313612	-
ENSG00000135318	6	86149808	86169808	+
ENSG00000135324	6	84733474	84753474	+
ENSG00000135333	6	94119243	94139243	-
ENSG00000135334	6	88401926	88421926	-
ENSG00000135336	6	88289852	88309852	+
ENSG00000135338	6	80237146	80257146	-
ENSG00000135341	6	91286763	91306763	-
ENSG00000135346	6	87794823	87814823	-
ENSG00000135355	6	90594187	90614187	+
ENSG00000135362	11	36387554	36407554	+
ENSG00000135363	11	33903835	33923835	-
ENSG00000135365	11	46132560	46152560	-
ENSG00000135372	11	34117148	34137148	+
ENSG00000135373	11	34644010	34664010	+
ENSG00000135374	11	34523345	34543345	-
ENSG00000135378	11	32841488	32861488	+
ENSG00000135387	11	34063229	34083229	+
ENSG00000135390	12	54060108	54080108	-
ENSG00000135392	12	56214564	56234564	-
ENSG00000135404	12	56113490	56133490	-
ENSG00000135406	12	49677484	49697484	+
ENSG00000135407	12	58200253	58220253	-
ENSG00000135409	12	53807638	53827638	+
ENSG00000135413	12	55018678	55038678	-
ENSG00000135414	12	56127063	56147063	+
ENSG00000135423	12	56872180	56892180	-
ENSG00000135424	12	56091484	56111484	-
ENSG00000135426	12	55368455	55388455	-
ENSG00000135436	12	49989421	50009421	-
ENSG00000135437	12	56104181	56124181	+
ENSG00000135439	12	58122028	58142028	-
ENSG00000135441	12	56099820	56119820	+
ENSG00000135443	12	52751264	52771264	-
ENSG00000135446	12	58136303	58156303	-
ENSG00000135447	12	54972442	54992442	-
ENSG00000135451	12	49707061	49727061	+
ENSG00000135452	12	58128663	58148663	+
ENSG00000135454	12	58017137	58037137	-
ENSG00000135457	12	51556663	51576663	-
ENSG00000135469	12	56650641	56670641	+
ENSG00000135472	12	50287669	50307669	-
ENSG00000135473	12	56717532	56737532	-
ENSG00000135476	12	53652082	53672082	+
ENSG00000135480	12	52616897	52636897	+
ENSG00000135482	12	56501942	56521942	+
ENSG00000135486	12	54664538	54684538	+
ENSG00000135502	12	58003692	58023692	+
ENSG00000135503	12	52335484	52355484	+
ENSG00000135506	12	58077903	58097903	+
ENSG00000135517	12	56838425	56858425	-
ENSG00000135519	12	49922939	49942939	+
ENSG00000135521	6	144154480	144174480	+
ENSG00000135525	6	136837609	136857609	-
ENSG00000135535	6	109693646	109713646	-
ENSG00000135537	6	108606097	108626097	+
ENSG00000135540	6	138883676	138903676	-
ENSG00000135541	6	135808882	135828882	-
ENSG00000135547	6	126060725	126080725	+
ENSG00000135549	6	122963876	122983876	+
ENSG00000135569	6	132900876	132920876	-
ENSG00000135577	6	142399935	142419935	-
ENSG00000135587	6	109751965	109771965	+
ENSG00000135596	6	109767189	109787189	-
ENSG00000135597	6	139299397	139319397	-
ENSG00000135604	6	144461662	144481662	+
ENSG00000135605	4	48261880	48281880	-
ENSG00000135617	2	73450355	73470355	-
ENSG00000135622	2	74871354	74891354	+
ENSG00000135624	2	73451365	73471365	+
ENSG00000135625	2	73510828	73530828	-
ENSG00000135631	2	73330145	73350145	-
ENSG00000135632	2	73431349	73451349	+
ENSG00000135636	2	71683831	71703831	+
ENSG00000135637	2	74700122	74720122	-
ENSG00000135638	2	73134603	73154603	+
ENSG00000135643	12	70750055	70770055	+
ENSG00000135655	12	62644137	62664137	+
ENSG00000135677	12	65143226	65163226	-
ENSG00000135678	12	69316978	69336978	-
ENSG00000135679	12	69191955	69211955	+
ENSG00000135686	16	84672130	84692130	+
ENSG00000135697	16	81262052	81282052	+
ENSG00000135698	16	82193830	82213830	-
ENSG00000135702	16	75559067	75579067	-
ENSG00000135709	16	85086817	85106817	+
ENSG00000135720	16	66775700	66795700	-
